,ws001,ws002,ws003,ws004,ws005,ws006,ws007,ws008,ws009,ws011,ws012,ws013,ws014,ws015,ws016,ws017,ws018,ws019,ws020,ws021,ws022,ws023,ws024,ws025,ws026,ws027,ws028,ws029,ws030,ws031,ws032,ws033,ws034,ws035,ws036,ws037,ws038,ws039,ws040,ws041,ws042,ws043,ws044,ws045,ws046,ws047,ws048,ws049,ws050,ws052,ws053,ws054,ws055,ws056,ws057,ws058,ws059,ws060,ws061,ws062,ws063,ws064,ws065,ws066,ws067,ws068,ws069
6/3/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.2,3.1,0.3,0.4,0.1,4.7,1.6,5.1,1,0.8,1.6,0.1,0,2.5,0,0,5.5,0.8,3.5,0,0,0,0,0,0,0,0,7,53.925,5.9,0,1.4,0,0.9,0.5,19.3,0.5,0.6,14.8,0,21.3,0.3,1.1,30.925,30.15,0,0,0,5.5,30.875,0,0,0.1,0,0,0,0,0,0
6/4/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.2,3.1,0.3,0.4,0.1,4.6,1.6,5.1,1,0.8,1.6,0.1,0,2.5,0,0,5.45,0.8,3.5,0,0,0,0,0,0,0,0,7,53.575,5.9,0,1.4,0,0.9,0.5,19.3,0.5,0.6,14.7125,0,21.3375,0.3,1.1,30.725,29.95,0,0,0,5.5,30.675,0,0,0.1,0,0,0,0,0,0
6/5/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.2,3.1,0.3,0.4,0.1,4.6,1.6,5,1,0.8,1.6,0.1,0,2.5,0,0,5.4,0.8,3.5,0,0,0,0,0,0,0,0,7,53.2625,5.9,0,1.4,0,0.9,0.5,19.3,0.5,0.6,14.7,0,21.4,0.3,1.1,30.525,29.75,0,0,0,5.5,30.475,0,0,0.1,0,0,0,0,0,0
6/6/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.2,3.1,0.3,0.4,0.1,4.6,1.6,5,1,0.8,1.6,0.1,0,2.5,0,0,5.4,0.8,3.4625,0,0,0,0,0,0,0,0,7,52.95,5.9,0,1.4,0,0.9,0.5,19.325,0.5,0.6,14.6125,0,21.4,0.3,1.1,30.3375,29.575,0,0,0,5.475,30.2875,0,0,0.1,0,0,0,0,0,0
6/7/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.2,3.1,0.3,0.4,0.1,4.575,1.6,5,1,0.8,1.6,0.1,0,2.5,0,0,5.4,0.8,3.4,0,0,0,0,0,0,0,0,7,52.6375,5.9,0,1.4,0,0.9,0.5,19.4,0.5,0.6,14.6,0,21.4,0.3,1.1,30.15,29.4,0,0,0,5.4,30.1,0,0,0.1,0,0,0,0,0,0
6/8/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.2,3.0125,0.3,0.4,0.1,4.5,1.6,4.9375,1,0.8,1.6,0.1,0,2.5,0,0,5.4,0.8,3.4,0,0,0,0,0,0,0,0,7,52.3375,5.9,0,1.4,0,0.9,0.5,19.4,0.5,0.6,14.5125,0,21.4625,0.3,1.1,29.9625,29.225,0,0,0,5.4,29.925,0,0,0.1,0,0,0,0,0,0
6/9/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.2,3,0.3,0.4,0.1,4.5,1.6,4.9,1,0.8,1.6,0.1,0,2.5,0,0,5.3875,0.8,3.4,0,0,0,0,0,0,0,0,7,52.0375,5.9,0,1.4,0,0.9,0.5,19.4,0.5,0.6,14.5,0,21.5,0.3,1.1,29.7875,29.05,0,0,0,5.4,29.75,0,0,0.1,0,0,0,0,0,0
6/10/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.2,3,0.3,0.4,0.1,4.5,1.6,4.9,1,0.8,1.6,0.1,0,2.5,0,0,5.3,0.8,3.4,0,0,0,0,0,0,0,0,7,51.75,5.9,0,1.4,0,0.9,0.5,19.4,0.5,0.6,14.4125,0,21.5,0.3,1.1,29.6125,28.8625,0,0,0,5.4,29.5625,0,0,0.1,0,0,0,0,0,0
6/11/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.2,3,0.3,0.35,0.1,4.4875,1.6,4.9,1,0.8,1.6,0.1,0,2.5,0,0,5.3,0.7875,3.4,0,0,0,0,0,0,0,0,7,51.45,5.9,0,1.4,0,0.9,0.5,19.475,0.5,0.5375,14.4,0,21.5,0.3,1.1,29.45,28.7125,0,0,0,5.4,29.3875,0,0,0.1,0,0,0,0,0,0
6/12/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.2,3,0.3,0.3,0.1,4.4,1.6,4.8,1,0.8,1.6,0.1,0,2.5,0,0,5.3,0.7,3.4,0,0,0,0,0,0,0,0,7,51.175,5.9,0,1.4,0,0.9,0.5,19.5,0.5,0.5,14.3125,0,21.5125,0.3,1.1,29.2625,28.55,0,0,0,5.325,29.2375,0,0,0.1,0,0,0,0,0,0
6/13/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.2,3,0.3,0.3,0.1,4.4,1.6,4.8,1,0.8,1.6,0.1,0,2.5,0,0,5.3,0.7,3.4,0,0,0,0,0,0,0,0,7,50.8875,5.9,0,1.4,0,0.9,0.5,19.5,0.5,0.5,14.3,0,21.6,0.3,1.1,29.1125,28.3875,0,0,0,5.3,29.0625,0,0,0.1,0,0,0,0,0,0
6/14/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.2,2.9375,0.3,0.3,0.1,4.4,1.6,4.8,1,0.8,1.6,0.1,0,2.5,0,0,5.3,0.7,3.4,0,0,0,0,0,0,0,0,7,50.6125,5.9,0,1.4,0,0.9,0.5,19.5,0.5,0.5,14.225,0,21.6,0.3,1.1,28.95,28.2375,0,0,0,5.3,28.8875,0,0,0.1,0,0,0,0,0,0
6/15/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.2,2.9,0.3,0.3,0.1,4.4,1.6,4.7875,1,0.8,1.6,0.1,0,2.5,0,0,5.2375,0.7,3.325,0,0,0,0,0,0,0,0,7,50.35,5.9,0,1.325,0,0.9,0.5,19.5,0.5,0.5,14.2,0,21.6,0.3,1.1,28.7875,28.0625,0,0,0,5.3,28.7375,0,0,0.1,0,0,0,0,0,0
6/16/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.2,2.9,0.3,0.3,0.1,4.325,1.6,4.7,1,0.8,1.6,0.1,0,2.5,0,0,5.2,0.7,3.3,0,0,0,0,0,0,0,0,7,50.0875,5.9,0,1.3,0,0.9,0.5,19.5,0.5,0.5,14.125,0,21.6,0.3,1.1,28.6375,27.9125,0,0,0,5.3,28.575,0,0,0.1,0,0,0,0,0,0
6/17/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.2,2.9,0.3,0.3,0.1,4.3,1.6,4.7,1,0.8,1.6,0.1,0,2.5,0,0,5.2,0.7,3.3,0,0,0,0,0,0,0,0,7,49.8375,5.9,0,1.3,0,0.9,0.5,19.5875,0.5,0.5,14.1,0,21.6,0.3,1.1,28.4625,27.7625,0,0,0,5.275,28.4375,0,0,0.1,0,0,0,0,0,0
6/18/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.2,2.9,0.3,0.3,0.1,4.3,1.6,4.7,1,0.8,1.6,0.1,0,2.5,0,0,5.2,0.7,3.3,0,0,0,0,0,0,0,0,7,49.5875,5.9,0,1.3,0,0.9,0.5,19.6,0.5,0.5,14.0375,0,21.6375,0.3,1.1,28.3375,27.625,0,0,0,5.2,28.2625,0,0,0.1,0,0,0,0,0,0
6/19/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.2,2.9,0.3,0.3,0.1,4.3,1.6,4.7,1,0.8,1.6,0.1,0,2.5,0,0,5.2,0.7,3.3,0,0,0,0,0,0,0,0,7,49.325,5.9,0,1.3,0,0.9,0.5,19.6,0.5,0.5,14,0,21.7,0.3,1.1,28.1625,27.4625,0,0,0,5.2,28.1375,0,0,0.1,0,0,0,0,0,0
6/20/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.2,2.9,0.3,0.3,0.1,4.3,1.6,4.6125,1,0.8,1.6,0.1,0,2.5,0,0,5.2,0.7,3.3,0,0,0,0,0,0,0,0,7,49.0875,5.9,0,1.3,0,0.9,0.5,19.6,0.5,0.5,13.9375,0,21.7,0.3,1.1,28.0375,27.3375,0,0,0,5.2,27.975,0,0,0.1,0,0,0,0,0,0
6/21/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.2,2.8375,0.3,0.3,0.1,4.2125,1.6,4.6,1,0.8,1.6,0.1,0,2.5,0,0,5.1,0.7,3.3,0,0,0,0,0,0,0,0,7,48.85,5.9,0,1.3,0,0.9,0.5,19.6,0.5,0.5,13.9,0,21.7,0.3,1.1,27.875,27.2,0,0,0,5.2,27.8375,0,0,0.1,0,0,0,0,0,0
6/22/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.2,2.8,0.3,0.3,0.1,4.2,1.6,4.6,1,0.8,1.6,0.1,0,2.5,0,0,5.1,0.7,3.3,0,0,0,0,0,0,0,0,7,48.6125,5.9,0,1.3,0,0.9,0.5,19.6,0.5,0.5,13.85,0,21.7,0.3,1.1,27.75,27.05,0,0,0,5.2,27.7,0,0,0.1,0,0,0,0,0,0
6/23/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.2,2.8,0.3,0.3,0.1,4.2,1.6,4.6,1,0.8,1.6,0.1,0,2.5,0,0,5.1,0.7,3.3,0,0,0,0,0,0,0,0,7,48.3875,5.9,0,1.3,0,0.9,0.5,19.6,0.5,0.5,13.8,0,21.7,0.3,1.1,27.6,26.925,0,0,0,5.125,27.55,0,0,0.1,0,0,0,0,0,0
6/24/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.2,2.8,0.3,0.3,0.1,4.2,1.6,4.5625,1,0.8,1.6,0.1,0,2.5,0,0,5.1,0.7,3.2,0,0,0,0,0,0,0,0,7,48.1625,5.9,0,1.3,0,0.9,0.5,19.6,0.5,0.5,13.7625,0,21.7,0.3,1.1,27.4625,26.775,0,0,0,5.1,27.425,0,0,0.1,0,0,0,0,0,0
6/25/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.2,2.8,0.3,0.3,0.1,4.2,1.6,4.5,1,0.8,1.6,0.1,0,2.5,0,0,5.1,0.7,3.2,0,0,0,0,0,0,0,0,7,47.925,5.9,0,1.3,0,0.9,0.5,19.6,0.5,0.5,13.7,0,21.7,0.2625,1.1,27.3375,26.6625,0,0,0,5.1,27.275,0,0,0.1,0,0,0,0,0,0
6/26/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.2,2.8,0.3,0.3,0.1,4.1375,1.6,4.5,1,0.8,1.6,0.1,0,2.5,0,0,5.075,0.7,3.2,0,0,0,0,0,0.0375,0,0,7,47.7125,5.9,0,1.3,0,0.9,0.5,19.6375,0.5,0.5,13.675,0,21.7,0.2,1.1,27.2,26.5375,0,0,0,5.1,27.15,0.0125,0,0.1,0,0,0,0,0,0
6/27/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.2,2.8,0.3,0.3,0.1,4.1,1.6,4.5,1,0.8,1.6,0.1,0,2.5,0,0,5,0.7,3.2,0,0,0,0,0,0,0,0,7,47.5,5.9,0,1.3,0,0.9,0.5,19.7,0.5,0.5,13.6,0,21.7,0.2,1.1,27.075,26.4125,0,0,0,5.1,27.0375,0,0,0.1,0,0,0,0,0,0
6/28/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.1875,2.8,0.3,0.3,0.1,4.1,1.6,4.5,1,0.8,1.6,0.1,0,2.5,0,0,5,0.7,3.2,0,0,0,0,0,0,0,0,7,47.275,5.85,0,1.3,0,0.9,0.5,19.7,0.5,0.5,13.5875,0,21.7,0.2,1.1,26.95,26.275,0,0,0,5.1,26.9,0,0,0.1,0,0,0,0,0,0
6/29/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.1,2.75,0.3,0.3,0.1,4.1,1.6,4.4625,1,0.8,1.6,0.1,0,2.5,0,0,5,0.7,3.2,0,0,0,0,0,0,0,0,7,47.075,5.8,0,1.3,0,0.9,0.5,19.7,0.5,0.5,13.5,0.0125,21.8,0.2,1.1,26.825,26.1625,0,0,0,5,26.775,0,0,0.1,0,0,0,0,0,0
6/30/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.1,2.7,0.3,0.3,0.1,4.1,1.6,4.4,1,0.8,1.6,0.1,0,2.5,0,0,5,0.7,3.2,0,0,0,0,0,0,0,0,7,46.875,5.8,0,1.225,0,0.9,0.5,19.7,0.5,0.5,13.5,0.0125,21.8,0.2,1.1,26.7,26.0375,0,0,0,5,26.65,0,0,0.1,0,0,0,0,0,0
7/1/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.6,0.1,2.7,0.3,0.3,0.1,4.1,1.6,4.4,1,0.8,1.6,0.1,0,2.5,0,0,5,0.7,3.2,0,0,0,0,0,0,0,0,7,46.675,5.8,0,1.2,0,0.825,0.5,19.7,0.5,0.5,13.4,0,21.8,0.2,1.1,26.575,25.925,0,0,0,5,26.5375,0,0,0.1,0,0,0,0,0,0
7/2/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.575,0.1,2.7,0.3,0.3,0.1,4.0125,1.6,4.4,1,0.8,1.6,0.1,0,2.5,0,0,4.95,0.7,3.2,0,0,0,0,0,0,0,0,7,46.475,5.8,0,1.2,0,0.8,0.5,19.7,0.5,0.5,13.4,0,21.8,0.2,1.1,26.4625,25.8125,0,0,0,5,26.4125,0,0,0.1,0,0,0,0,0,0
7/3/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.7,0.3,0.3,0.1,4,1.6,4.4,1,0.8,1.6,0.1,0,2.5,0,0,4.9,0.7,3.1125,0,0,0,0,0,0,0,0,7,46.275,5.8,0,1.2,0,0.8,0.5,19.7,0.5,0.5,13.325,0,21.8,0.2,1.1,26.3375,25.6875,0,0,0,5,26.2875,0,0,0.1,0,0,0,0,0,0
7/4/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.7,0.3,0.3,0.1,4,1.6,4.4,1,0.8,1.6,0.1,0,2.5,0,0,4.9,0.7,3.1,0,0,0,0,0,0,0,0,7,46.075,5.8,0,1.2,0,0.8,0.5,19.7,0.5,0.5,13.3,0,21.8,0.2,1.1,26.225,25.575,0,0,0,4.9875,26.175,0,0,0.1,0,0,0,0,0,0
7/5/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.7,0.3,0.3,0.1,4,1.6,4.3,1,0.8,1.6,0.1,0,2.5,0,0,4.9,0.7,3.1,0,0,0,0,0,0,0,0,7,45.8875,5.8,0,1.2,0,0.8,0.5,19.7,0.5,0.5,13.2375,0,21.8,0.2,1.1,26.1125,25.475,0,0,0,4.9,26.0625,0,0,0.1,0,0,0,0,0,0
7/6/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.7,0.3,0.3,0.1,4,1.6,4.3,1,0.8,1.6,0.1,0,2.5,0,0,4.9,0.7,3.1,0,0,0,0,0,0,0,0,7,45.7,5.8,0,1.2,0,0.8,0.5,19.7,0.5,0.5,13.2,0,21.8,0.2,1.1,26.0125,25.3625,0,0,0,4.9,25.95,0,0,0.1,0,0,0,0,0,0
7/7/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.7,0.3,0.3,0.1,4,1.6,4.3,1,0.8,1.6,0.1,0,2.5,0,0,4.9,0.7,3.1,0,0,0,0,0,0,0,0,7,45.525,5.8,0,1.2,0,0.8,0.5,19.7,0.5,0.5,13.1625,0,21.8,0.2,1.1,25.8875,25.2625,0,0,0,4.9,25.85,0,0,0.1,0,0,0,0,0,0
7/8/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.6875,0.3,0.3,0.1,3.9375,1.6,4.3,1,0.8,1.6,0.1,0,2.5,0,0,4.85,0.7,3.1,0,0,0,0,0,0,0,0,7,45.3375,5.875,0,1.2,0,0.8,0.5,19.7,0.5,0.5,13.1,0,21.8,0.2,1.1,25.7875,25.15,0,0,0,4.9,25.7375,0,0,0.1,0,0,0,0,0,0
7/9/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.6,0.3,0.3,0.1,3.9,1.6,4.3,1,0.8,1.6,0.1,0,2.5,0,0,4.8,0.7,3.1,0,0,0,0,0,0.025,0,0,7,45.15,5.9,0,1.2,0,0.8,0.5,19.7,0.5,0.5,13.0875,0,21.8,0.2,1.1,25.675,25.05,0,0,0,4.9,25.6375,0.025,0,0.1,0,0,0,0,0,0
7/10/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.6,0.3,0.3,0.1,3.9,1.6,4.2875,1,0.8,1.6,0.1,0,2.5,0,0,4.8,0.7,3.1,0,0,0,0,0,0.025,0,0,7,44.9875,5.9,0,1.2,0,0.8,0.4375,19.7,0.5,0.5,13,0,21.8,0.2,1.1,25.575,24.95,0,0,0,4.875,25.525,0,0,0.1,0,0,0,0,0,0
7/11/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.6,0.3,0.3,0.1,3.9,1.6,4.2,1,0.8,1.6,0.1,0,2.5,0,0,4.8,0.7,3.1,0,0,0,0,0,0.025,0,0,7,44.8125,5.9,0,1.2,0,0.8,0.4,19.7,0.5,0.5,13,0,21.775,0.2,1.1,25.475,24.85,0,0,0,4.8,25.425,0.025,0,0.1,0,0,0,0,0,0
7/12/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.6,0.3,0.3,0.1,3.9,1.6,4.2,1,0.8,1.6,0.1,0,2.5,0,0,4.8,0.7,3.0625,0,0,0,0,0,0.0125,0,0,7,44.6375,5.9,0,1.2,0,0.8,0.4,19.7,0.5,0.5,12.9125,0,21.7,0.2,1.1,25.3625,24.75,0,0,0,4.8,25.325,0,0,0.1,0,0,0,0,0,0
7/13/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.6,0.3,0.3,0.1,3.9,1.6,4.2,1,0.8,1.6,0.1,0,2.5,0,0,4.8,0.7,3,0,0,0,0,0,0,0,0,7,44.4625,5.9,0,1.2,0,0.8,0.4,19.7,0.5,0.5,12.9,0,21.7,0.2,1.1,25.2625,24.65,0,0,0,4.8,25.225,0,0,0.1,0,0,0,0,0,0
7/14/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.6,0.3,0.3,0.1,3.9,1.6,4.2,1,0.8,1.6,0.1,0,2.5,0,0,4.75,0.7,3,0,0,0,0,0,0,0,0,7,44.3125,5.9,0,1.2,0,0.8,0.4,19.6625,0.5,0.5,12.8375,0,21.7,0.2,1.1,25.175,24.5625,0,0,0,4.8,25.125,0,0,0.1,0,0,0,0,0,0
7/15/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.6,0.3,0.3,0.1,3.8375,1.6,4.2,1,0.8,1.6,0.1,0,2.5,0,0,4.7,0.7,3,0,0,0,0,0,0,0,0,7,44.15,5.9,0,1.2,0,0.8,0.4,19.6,0.5,0.5,12.8,0,21.7,0.2,1.1,25.075,24.4625,0,0,0,4.8,25.025,0,0,0.1,0,0,0,0,0,0
7/16/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.6,0.3,0.3,0.1,3.8,1.6,4.2,1,0.8,1.6,0.1,0,2.5,0,0,4.7,0.7,3,0,0,0,0,0,0,0,0,7,43.9875,5.9,0,1.15,0,0.8,0.4,19.6,0.5,0.5,12.7625,0,21.7,0.2,1.1,24.975,24.375,0,0,0,4.7875,24.925,0,0,0.1,0,0,0,0,0,0
7/17/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.6,0.3,0.3,0.1,3.8,1.6,4.1375,1,0.8,1.6,0.1,0,2.5,0,0,4.7,0.7,3,0,0,0,0,0,0,0,0,7,43.8375,5.9,0,1.1,0,0.8,0.4,19.6,0.5,0.5,12.7,0,21.7,0.2,1.1,24.8875,24.275,0,0,0,4.7,24.8375,0,0,0.1,0,0,0,0,0,0
7/18/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.6,0.3,0.3,0.1,3.8,1.6,4.1,1,0.8,1.6,0.1,0,2.5,0,0,4.7,0.7,3,0,0,0,0,0,0,0,0,7,43.6625,5.9,0,1.1,0,0.8,0.4,19.6,0.5,0.5,12.6875,0,21.7,0.2,1.1,24.7875,24.1875,0,0,0,4.7,24.7375,0,0,0.1,0,0,0,0,0,0
7/19/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.575,0.3,0.3,0.1,3.8,1.6,4.1,1,0.8,1.6,0.1,0,2.5,0,0,4.7,0.7,3,0,0,0,0,0,0.0625,0,0,7,43.5125,5.9,0,1.1,0,0.8,0.4,19.6,0.5,0.5,12.6,0,21.7,0.2,1.1,24.7,24.1,0,0,0,4.7,24.65,0.05,0,0.1,0,0,0,0,0,0
7/20/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.5,0.3,0.3,0.1,3.8,1.6,4.1,1,0.8,1.6,0.1,0,2.5,0,0,4.675,0.7,3,0,0,0,0,0,0.0875,0,0,7,43.3625,5.9,0,1.1,0,0.8,0.4,19.6,0.5,0.5,12.6,0,21.7,0.2,1.1,24.6,24,0,0,0,4.7,24.5625,0.0125,0,0.1,0,0,0,0,0,0
7/21/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.5,0.3,0.3,0.1,3.8,1.6,4.1,1,0.8,1.6,0.1,0,2.5,0,0,4.6,0.7,3,0,0,0,0,0,0,0,0,7,43.2125,5.9,0,1.1,0,0.8,0.4,19.6,0.5,0.5,12.525,0,21.7,0.2,1.1,24.5125,23.9125,0,0,0,4.7,24.475,0,0,0.1,0,0,0,0,0,0
7/22/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.5,0.3,0.3,0.1,3.8,1.6,4.1,1,0.8,1.6,0.1,0,2.5,0,0,4.6,0.7,2.925,0,0,0,0,0,0,0,0,7,43.0625,5.9,0,1.1,0,0.8,0.4,19.6,0.4,0.5,12.5,0,21.7,0.2,1.1,24.425,23.8375,0,0,0,4.7,24.3875,0,0,0.1,0,0,0,0,0,0
7/23/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.5,0.3,0.3,0.1,3.7125,1.6,4.1,1,0.8,1.6,0.1,0,2.5,0,0,4.6,0.6625,2.9,0,0,0,0,0,0.0125,0,0,7,42.925,5.9,0,1.1,0,0.8,0.4,19.6,0.4,0.5,12.4625,0,21.6125,0.2,1.1,24.3375,23.75,0,0,0,4.6125,24.3,0,0,0.1,0,0,0,0,0,0
7/24/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.5,0.3,0.3,0.1,3.7,1.6,4.0625,1,0.8,1.6,0.1,0,2.5,0,0,4.6,0.6,2.9,0,0,0,0,0,0,0,0,7,42.7625,5.9,0,1.1,0,0.8,0.4,19.6,0.4,0.5,12.4,0,21.6,0.2,1.1,24.2625,23.675,0,0,0,4.6,24.2,0,0,0.1,0,0,0,0,0,0
7/25/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.5,0.3,0.3,0.1,3.7,1.6,4,1,0.8,1.6,0.1,0,2.5,0,0,4.6,0.6,2.9,0,0,0,0,0,0,0,0,7,42.6375,5.9,0,1.1,0,0.8,0.4,19.525,0.4,0.5,12.3875,0,21.6,0.2,1.1,24.175,23.6,0,0,0,4.6,24.125,0,0,0.1,0,0,0,0,0,0
7/26/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.5,0.3,0.3,0.1,3.7,1.6,4,1,0.8,1.6,0.1,0,2.5,0,0,4.6,0.6,2.9,0,0,0,0,0,0,0,0,7,42.4875,5.9,0,1.1,0,0.8,0.4,19.5,0.4,0.5,12.3,0,21.6,0.2,1.1,24.1,23.5,0,0,0,4.6,24.0375,0,0,0.1,0,0,0,0,0,0
7/27/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.5,0.3,0.3,0.1,3.7,1.6,4,1,0.8,1.6,0.1,0,2.5,0,0,4.5125,0.6,2.9,0,0,0,0.0125,0,0.175,0,0,7,42.35,5.9,0,1.1,0,0.8,0.4,19.5,0.4,0.5,12.3,0,21.6,0.2,1.1,24,23.425,0,0,0,4.6,23.9625,0.0625,0,0.1,0,0,0,0,0,0
7/28/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.5,0.3,0.3,0.1,3.7,1.6,4,1,0.8,1.6,0.1,0,2.5,0,0,4.5,0.6,2.9,0,0,0,0,0,0.1,0,0,7,42.225,5.9,0,1.1,0,0.8,0.4,19.5,0.4,0.5,12.225,0,21.6,0.2,1.1,23.9125,23.35,0,0,0,4.6,23.8875,0.025,0,0.1,0,0,0,0,0,0
7/29/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.5,0.3,0.3,0.1,3.7,1.6,4,1,0.8,1.6,0.1,0,2.5,0,0,4.5,0.6,2.9,0,0,0,0.0125,0,0.05,0,0,7,42.075,5.9,0,1.1,0,0.8,0.4,19.5,0.4,0.5,12.2,0,21.6,0.2,1.1,23.8375,23.275,0,0,0,4.5375,23.8,0.025,0,0.1,0,0,0,0,0,0
7/30/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.5,0.3,0.3,0.1,3.7,1.6,4,1,0.8,1.6,0.1,0,2.5,0,0,4.5,0.6,2.9,0,0,0,0,0,0.05,0,0,7,41.95,5.9,0,1.1,0,0.8,0.4,19.5,0.4,0.5,12.175,0,21.5,0.2,1.1,23.7625,23.2,0,0,0,4.5,23.7125,0,0,0.0625,0,0,0,0,0,0
7/31/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.5,0.3,0.3,0.1,3.675,1.6,4,1,0.8,1.6,0.1,0,2.5,0,0,4.5,0.6,2.9,0,0,0,0,0,0,0,0,7,41.825,5.9,0,1.1,0,0.8,0.4,19.5,0.4,0.5,12.1,0,21.5,0.2,1.1,23.7,23.1,0,0,0,4.5,23.6375,0,0,0,0,0,0,0,0,0
8/1/2008 0:00,0.2,1.2,0.1,0.4,0.1,0,0.1,0.5,0.1,2.4625,0.3,0.3,0.1,3.6,1.6,3.95,1,0.8,1.6,0.1,0,2.5,0,0,4.5,0.6,2.8375,0,0,0,0,0,0,0,0,7,41.675,5.9,0,1.1,0,0.8,0.4,19.425,0.4,0.5,12.1,0,21.5,0.2,1.1,23.6,23.0375,0,0,0,4.5,23.5625,0,0,0,0,0,0,0,0,0
